OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	1-200-3	1-200-8	1-300-0.22	1-60-3	10-20-0.22	10-20-3
9cd56a5cd353432f0e6de5a5ed785abf	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	uncultured	uncultured marine bacterium	0	0	0	0	39	0
9cfd8043c1e0458b506ad367431c766e	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	13	0	0	0
9d57f8e091358ac5824cbceda8aefbca	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	Ambiguous_taxa	0	0	0	11	0	0
9d7ceff652482159ad611aced319803f	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured bacterium	uncultured bacterium	0	0	0	12	0	0
9d9ef244dea95c2350f483ca7a6575ab	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	uncultured bacterium	0	0	0	6	0	0
9dbb987046c9f60ed95e2e1ccdc8aaa3	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Coraliomargarita	Ambiguous_taxa	0	0	0	13	0	0
9eaf3126b1a59d53885da5e5b61ab98f	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter bacterium	0	0	0	70	0	0
9ebabb50cd524f1148965f3290c03686	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	0	0	87	0
9f3dbebd663f672535620f7c57b9750e	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1 clade	Ambiguous_taxa	Ambiguous_taxa	0	0	0	7	0	0
a0f65691fe0f63902306b39a88d3faa2	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus	Ambiguous_taxa	186	210	164	0	0	0
a1a3a8b0ac9b46884f2c1025e4b9b7c7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	0	0	0	10	0
a2b73c414910bf63bc8b9b0694dbab7d	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga	Methylophaga bacterium	34	21	3	0	0	0
a2c45679733004eb45e94334e3d5094f	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	84	71	0
a2c9f0a0d5c8619648f227239058eaef	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	0	0	52	0
a2cbb8b0ab8b61d19c07fe8efcf32550	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Ambiguous_taxa	7	9	5	0	0	0
a31465b4de932854f00f3d97f5adb362	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	uncultured Rhodobacteraceae bacterium	0	0	0	216	22	0
a40561f998b5601cac06b0eee3579f60	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria bacterium	Gammaproteobacteria bacterium	Gammaproteobacteria bacterium	Gammaproteobacteria bacterium	0	0	0	4	0	0
a419300eca9450bee3d43a695542081d	Bacteria	Acidobacteria	Subgroup 6	Subgroup 6 bacterium	Subgroup 6 bacterium	Subgroup 6 bacterium	Subgroup 6 bacterium	0	0	12	0	0	0
a4559fd5b7228ddbf24516b70f911b4f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas bacterium	0	0	0	13	0	0
a4c09d4de3a22ad1e1c34c00b539a718	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	10	0	88	0	0	0
a58df60ed7ace75b577563e842e7313d	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41	uncultured bacterium AD45-G12	uncultured bacterium AD45-G12	uncultured bacterium AD45-G12	0	3	0	0	0	0
a594a2db0ceea408a3931a4465c05420	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus bacterium	111	91	20	35	5	0
a5bbe130f31d6e1a6d78c5ba38e47f5b	Bacteria	Acidobacteria	Subgroup 21	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	8	0	0	0
a5fc3a36aa370971626c2ee6bfe5fef9	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas bacterium	148	0	14	0	6	0
a6297e9fb265beb1594cd3c09aded0cc	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Variovorax	Variovorax bacterium	0	0	18	0	0	0
a6ddd1185614438400e97a211d168ab1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4 marine group	uncultured bacterium	uncultured bacterium	uncultured bacterium	32	0	0	0	0	0
a71a3e1eedac44b10e9f609ef763eb5e	Bacteria	Marinimicrobia (SAR406 clade)	marine metagenome	marine metagenome	marine metagenome	marine metagenome	marine metagenome	14	0	0	0	0	0
a7664d4d19d2d3593741af6b9b3abb18	Bacteria	Acidobacteria	Subgroup 26	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	7	0	0	0	0	0
a79b968d84a6f591a69ab430ed3e94f9	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	6	0	0	0	0	0
a7b992a5b6ea32d86bd33a959e28521a	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Ambiguous_taxa	0	0	0	60	0	0
a8910605d89c2fed06d7f463b2246695	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	66	45	0	139	178	0
a8bd3dcbf75679761856da5a6c74e78f	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium bacterium	11	0	0	0	0	0
a9007a2b1af1e653c458d0082e119f2e	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	Ambiguous_taxa	0	0	0	12	0	0
a941f89c855deef3ab38875b9972198f	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7 marine group	uncultured marine bacterium	uncultured marine bacterium	0	0	0	37	0	0
a9468ca84aef0ef635be6d103dfdcebc	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Ambiguous_taxa	Ambiguous_taxa	0	0	15	0	0	0
a952a8eb77c52b4935ba693203e94021	Bacteria	Marinimicrobia (SAR406 clade)	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	0	0	0	5	0	0
a95ac75d4f26df7c485c513c4301b5f2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	0	0	0	45	0
a96086fe6184227353e3d0c580ca539d	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	A4b bacterium	A4b bacterium	0	5	0	0	0	0
a9719f38ce675bbd683fd28eba22b273	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured marine bacterium	uncultured marine bacterium	uncultured marine bacterium	0	0	44	0	0	0
a989a8760b87ca2b81366aec9f113a01	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	11	0	0	0
aa6537dbd462149a8d7383c03d45d1d9	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	0	29	0	0
aac2d2f96990cc7c774b1052a4100cba	Bacteria	Marinimicrobia (SAR406 clade)	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	0	0	0	37	0	0
aaf3d356ce595611ef027c68da9001bf	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobiaceae bacterium	Rhizobiaceae bacterium	0	0	0	8	0	0
ab3564244dacf3baabdab240216c12d4	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	0	50	0
ab8713aab2e3548dfad39f6e82f9ed4d	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	SAR86 clade bacterium	SAR86 clade bacterium	SAR86 clade bacterium	0	0	0	0	60	0
abd2958adb92efe71e47ff34817cd643	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9 marine group	uncultured marine bacterium	uncultured marine bacterium	0	0	0	24	0	0
abea26c8f5df178ee10c32fa9477ce44	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	13	0	0	0
ac170563921a47e3e05f8d97a5908e73	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	49	0	0	0
ac9f56eb5dbfc3dc6b168fc73fc6c34c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae bacterium	Rhodobacteraceae bacterium	0	0	0	121	0	0
acf34ec22b03d786dbcefbff909beb52	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	Ambiguous_taxa	0	0	0	26	0	0
ad7a812323880fdbfb5bb08777efac8e	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Prochlorococcus MIT9313 bacterium	0	0	0	236	88	0
ad99cad2ada49d3a70e7dddb7559830d	Bacteria	Marinimicrobia (SAR406 clade)	marine metagenome	marine metagenome	marine metagenome	marine metagenome	marine metagenome	3	0	0	0	0	0
add0f1cfa7d8d68b35dec3a4317f2685	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	Ambiguous_taxa	0	0	0	80	0	0
adf1b9483106f8b06cc2d6073174d28b	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	0	0	17	0
ae44bece0581de1270163bb5ffc17463	Bacteria	Chloroflexi	TK10	marine metagenome	marine metagenome	marine metagenome	marine metagenome	5	0	25	0	0	0
aef097f3c30622bc0f282b30d4910df3	Bacteria	Marinimicrobia (SAR406 clade)	uncultured marine bacterium	uncultured marine bacterium	uncultured marine bacterium	uncultured marine bacterium	uncultured marine bacterium	0	0	0	30	0	0
aeff53cff23f3076ad6c9071930202dd	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ia	Clade Ia bacterium	0	0	0	0	20	0
af3ad5293c445ffbfc757ad1c9de296b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter bacterium	0	0	0	0	36	0
afa2b189060a19836294c0e8a333d2ed	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Ambiguous_taxa	0	0	4	0	0	0
afeba1f960ef03135e1c9ff98d1ec3ce	Bacteria	Poribacteria	metagenome	metagenome	metagenome	metagenome	metagenome	0	0	0	10	0	0
b0117e3d41e8a81b344a78b99c9b0fa4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	0	0	0	30	0
b03d95bf3dacbfc6288d98041f94e022	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peregrinibacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	0	5	0	0
b05fcd8aecc5b4c16c575bb38244552a	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	uncultured	Ambiguous_taxa	0	0	0	23	0	0
b0a46b24080a8a9f24f73978a70cdbfa	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	AEGEAN-169 marine group bacterium	AEGEAN-169 marine group bacterium	0	0	13	0	0	0
b10e08b182e6b212880f2914b530f8a3	Bacteria	Proteobacteria	Deltaproteobacteria	PB19	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	6	0	0	0	0
b1918240ff0a498e4063e5d739183dfe	Bacteria	Marinimicrobia (SAR406 clade)	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	0	0	36	0	0	0
b231b0e4912cda5d5cc81a8c39168778	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	6	0	0	0	0
b247cf79c878d83c6ad685845b1154e3	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Marinoscillum bacterium	0	0	0	109	0	0
b3219039ebaa619a89b1c0cb230e1afc	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9 marine group	NS9 marine group bacterium	NS9 marine group bacterium	25	0	0	0	0	0
b4900060b15cd3eab0697bdc00bfc33a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Methylobacterium bacterium	19	0	37	11	0	0
b4b92d74af1964e7d5de05c7040b0b5a	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	uncultured	uncultured marine bacterium	0	0	0	0	73	0
b4f2b6eaa30d6bd075aabf3018752ea6	Bacteria	Cyanobacteria	Melainabacteria	Obscuribacterales	uncultured bacterium	uncultured bacterium	uncultured bacterium	13	11	0	0	0	0
b4f6e425ae839c2341f78f45c334e73e	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	uncultured	Ambiguous_taxa	0	0	0	0	20	0
b50ca2360275a79aa6f452092280b6bf	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	uncultured Alcanivorax sp.	63	0	0	0	0	0
b54cecad18a74b5dcaef6600be8fd80e	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured	uncultured bacterium	0	0	0	9	0	0
b59b05df20f1c7e1eea316b50ff4bb6b	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	0	44	0	0
b5c7d9b3b02f3a6e581c164fdce01bd7	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	SAR86 clade bacterium	SAR86 clade bacterium	SAR86 clade bacterium	0	0	10	0	0	0
b5d6843765969c231890371baecb938e	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Ambiguous_taxa	0	0	0	64	0	0
b67d3740e237b1f37c165d5b637891f4	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	Ambiguous_taxa	0	0	0	51	0	0
b6acfc8d8ca44ae3c515bfe3483a628b	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGC AAA164-E04	Ambiguous_taxa	0	0	0	24	0	0
b6dd9f53af8dd73120a3bb15a227debc	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	A714019	uncultured verrucomicrobium HF0500_27H16	5	0	0	0	0	0
b7b69e96e16ef4714d506a92130f1e8e	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	0	0	176	0
b80e478cc9b57a4c2bdeb8696521d8d6	Bacteria	Chloroflexi	N9D0	marine metagenome	marine metagenome	marine metagenome	marine metagenome	0	0	9	0	0	0
b85a5022ebff16a18b5a13edb232eb80	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured bacterium	uncultured bacterium	11	5	0	67	0	0
b8695fb99811d3071d283481c7517b49	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	Ambiguous_taxa	5	27	0	0	0	0
b8c9df412488ad9320c2169e5b23a0e2	Bacteria	Chloroflexi	Dehalococcoidia	S085	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	10	0	0	0
ba108683e2f5735a27b115c5702ba80f	Bacteria	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	0	0	0	2	0	0
ba8712d82e77652a0af89d5dee22ad96	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured	hydrothermal vent metagenome	0	0	0	10	0	0
bb032ac26ae0eb88aaca774064aea9aa	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	uncultured	Ambiguous_taxa	0	0	0	13	0	0
bbbf4860481e7c5649cc7471b6d389ac	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured	uncultured bacterium	0	0	0	0	6	0
bc6742aed37e7bda7ca7b299e476b7db	Bacteria	Lentisphaerae	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera	Ambiguous_taxa	3	0	0	0	0	0
bcc4d62876a9a347fb4c3ead843287e5	Bacteria	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	0	10	0	0	0	0
bd5037ef9a74b74e15194fc07aad17de	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	0	0	55	0
bd817a444e5c803f270d06503657a71a	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	metagenome	metagenome	0	0	0	6	0	0
bdac6833e65118b05c60a4028cf1b6ed	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	0	34	0	0
bdcc40837c394dd8bd139d3215f81cb7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae bacterium	Sphingomonadaceae bacterium	4	0	0	0	0	0
be68cca493bb35ba5660a147adadc369	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	Idiomarina bacterium	0	0	0	0	7	0
be7fc03b1010f6774be92f8305060fa9	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	20	0	0	0
beb8cb17f8152e488b6bc95bfcdb484f	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus Actinomarina	Ambiguous_taxa	0	0	0	27	0	0
bf039cc2a711b3fa3f36db948e101449	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NB1-j bacterium	NB1-j bacterium	NB1-j bacterium	0	7	0	0	0	0
bf0e44c5ba84a5e9c1666fb5a09766ea	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	0	0	29	94	0
bf1783f5e9cfde8ea24ab006c3b8af36	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	uncultured SAR202 cluster bacterium	uncultured SAR202 cluster bacterium	uncultured SAR202 cluster bacterium	0	0	22	0	0	0
bf267dfa46ff81c1a47b2967d6d95702	Bacteria	Marinimicrobia (SAR406 clade)	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	25	0	0	0	0	0
bf3a17d2d00665455cc6260c1cdf0dce	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	Ambiguous_taxa	Ambiguous_taxa	0	0	0	26	0	0
bf7679c7fa3c1ac9a2e6876c5cbbe24f	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	Gimesia	Ambiguous_taxa	12	10	0	0	0	0
bfbe7005884f10fdbe826aebf38c184e	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	OM75 clade	OM75 clade bacterium	0	0	0	0	7	0
c04070c8d869e1957c738231403097b1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	uncultured bacterium	uncultured bacterium	0	9	0	0	0	0
c144e52feced182b1615bbc64e79d244	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae bacterium	Rhodobacteraceae bacterium	0	0	3	0	0	0
c1fd45f4f578cef143e5e338e490bb73	Bacteria	Gemmatimonadetes	BD2-11 terrestrial group	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	13	0	0	0
c21b2c91427bb5073ce7127d958d3cf8	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Anaerococcus	Anaerococcus bacterium	2	0	0	0	0	0
c29d3b5060193d14857afa758f2451e1	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	3	0	0	0	0
c371def27b9d23f8fe3dcd6180e049c2	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	uncultured	uncultured gamma proteobacterium	0	0	30	0	0	0
c41f665e39e3ebc476a939131c9a8445	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	uncultured Rhodobacteraceae bacterium	0	0	0	48	0	0
c47c474b771cc6cf606c1caf0facbba3	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	0	0	319	0
c5f57a20c4858f35f19eb54bee578c0d	Bacteria	Marinimicrobia (SAR406 clade)	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	2	43	0	0	0
c63451c82539feaba83284b63c632626	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	0	0	180	0
c70e64f0a093f296e0e2187a63f811da	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NB1-j bacterium	NB1-j bacterium	NB1-j bacterium	11	0	2	0	0	0
c73ba05290db62af6cd8e45c8656cd43	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	0	0	0	242	0
c746a1426e0b59851e15518919cef858	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella	Ambiguous_taxa	9	0	0	0	0	0
c81a584374c758ddb8f981f384249fbb	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	SAR11 clade bacterium	SAR11 clade bacterium	SAR11 clade bacterium	0	0	107	0	0	0
c8ae30694628d88926c743be0dfb0943	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade IV	Clade IV bacterium	Clade IV bacterium	0	0	0	8	0	0
ca3b031071350eca44100709543693de	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculaceae	uncultured	Ambiguous_taxa	0	0	0	7	23	0
caaabb9ba13c78c7f9ecc19bbea3558b	Bacteria	Patescibacteria	Parcubacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	3	0	0	0	0	0
cac25ad0a8527e51168e76379563c5a4	Bacteria	Planctomycetes	OM190	OM190 bacterium	OM190 bacterium	OM190 bacterium	OM190 bacterium	0	6	0	0	0	0
cb0c09bda0c3d4bc3eb48eefe5f74016	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade III	Ambiguous_taxa	Ambiguous_taxa	0	0	0	0	19	0
cb7e4be2a5967df9b019d93e5eecfb8b	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadales bacterium	Fimbriimonadales bacterium	Fimbriimonadales bacterium	0	2	0	0	0	0
cb7e8326d407dc39d17f839bf38d69e4	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured SAR324 cluster bacterium	uncultured SAR324 cluster bacterium	uncultured SAR324 cluster bacterium	0	7	0	0	0	0
cc1e9cc7b5d5c955b025d6e85c5bab2d	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	0	85	0
ccbd25b284e46f0d643e256cae0e2916	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	Ambiguous_taxa	12	7	0	0	0	0
cd32be8e7ad6d2020e83f3ad231e19b0	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Ambiguous_taxa	0	0	0	11	0	0
cd4b8b5a4af3cc2c7e53dc7d7b6f0a8e	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	uncultured alpha proteobacterium	uncultured alpha proteobacterium	0	0	0	33	0	0
ce0cbc9a27428cd6c5bc53fd4550f256	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	44	0	0	0
cef4032e4d89fb0ddf6f18436eb06b71	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	uncultured Chloroflexus sp.	uncultured Chloroflexus sp.	uncultured Chloroflexus sp.	0	0	8	0	0	0
d021ccf12a33784f4c086a451e9668a5	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4 marine group	Ambiguous_taxa	0	6	0	142	0	0
d089e76cb77366eba904ed413876e849	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Prochlorococcus MIT9313 bacterium	0	0	0	1337	1980	0
d127dfa83b0fea8ef26ffb3c253a03be	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cyclobacteriaceae	Marinoscillum	Ambiguous_taxa	0	0	0	0	132	0
d16302bbd739ffc628c49803b25c8f6e	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium bacterium	10	0	0	0	0	0
d1a6e36fa27e15661323ab0d43fab8b4	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	SAR11 clade bacterium	SAR11 clade bacterium	SAR11 clade bacterium	0	0	70	0	0	0
