# Constructed from biom file							
#OTU ID	1-200-3	1-200-8	1-300-0.22	1-60-3	10-20-0.22	10-20-3	taxonomy
098148fd37c4e150eeb8daae24b7faa5	23	29	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Hyphomonadaceae; D_5__Henriciella
0c62db8d6dab6e3b6dc7e585719b7a74	0	3	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__Fimbriiglobus; Ambiguous_taxa
a4e3ff368afe7c56c1d975c7fe09071e	0	0	0	92	0	0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313; Ambiguous_taxa
43663402b09845f5cb5af0d2207ddbb2	0	0	0	0	9	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Puniceicoccaceae; D_5__MB11C04 marine group; Ambiguous_taxa
57f7ad5714868981fcd1d33b35e3bb15	0	15	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__CL500-3; Ambiguous_taxa
ed8321e5a34ce5d06dac4c8a70eda047	0	0	10	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Microtrichaceae; D_5__Sva0996 marine group
1ab3eff4e2a4f8e248aa8fe7147cb24e	0	0	0	46	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade)
c70e64f0a093f296e0e2187a63f811da	11	0	2	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j
81f3198e2f4a995d6063df73d1207066	0	0	0	20	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Litoricolaceae; D_5__Litoricola; D_6__uncultured bacterium
602f5abc8bc44e305b4ef53e6b690959	0	21	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Beijerinckiaceae; D_5__Methylobacterium; Ambiguous_taxa
62a805cf84e274c58c07915cd187628a	8	26	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Rhodopirellula; D_6__uncultured marine microorganism
2859d0c4e0f71bcc5074a5cf465bb43f	0	0	38	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__Marinoscillum; Ambiguous_taxa
29fd937aa8d6e5a115ad64e2209a9ec6	0	0	14	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Caulobacteraceae; D_5__Phenylobacterium
0c9555db9393750e7e5fa8c36125c9f6	0	0	0	24	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Porticoccaceae; D_5__SAR92 clade
93b6b43a49e4c1ebc897331dad7e1a15	0	0	0	38	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
7f84a8d17b4e6029500ffaeb7d3f5b3c	0	0	0	0	15	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ib
66ec1f10037ef33f491b997cb34f123f	9	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Salinisphaerales; D_4__Solimonadaceae; D_5__Oceanococcus; D_6__uncultured bacterium
f9be29f01a1fe21fd544850b7798c0df	0	0	0	56	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured
c2e7ebd035fbe45b5907c54f9305ade3	0	0	0	36	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
27657d9a19a7544663aa3dcf45cbf143	3	9	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__P3OB-42; D_5__uncultured bacterium; D_6__uncultured bacterium
3468430277ce2317dec6f413dcfaa03e	0	0	0	50	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Ascidiaceihabitans
4bf0922f1b71f1fbfe243272e71eab0e	21	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae; D_5__Hoeflea; Ambiguous_taxa
f2a4771eb711b1264c92e7c752ff2bdc	0	4	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella; Ambiguous_taxa
9085827b66d4bbbdf872a8b1d23d1740	0	0	60	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; D_6__uncultured archaeon
84dd7bcb561653f26a52fff1e3ee9a02	0	0	0	25	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__NS5 marine group
14b80c114f83d3890a10ea17a66e3ac5	0	0	0	29	6	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade
e4e90e302cbbc9262682d84e2d2120da	0	0	9	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
7ba177e0055af690154e0135c9dcb2a0	0	0	46	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; D_6__uncultured archaeon
588253f8c914de60cbb9577946854a39	0	0	0	22	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ia
a6297e9fb265beb1594cd3c09aded0cc	0	0	18	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Variovorax
344089ebc509c879da59f936bf57322d	0	0	0	0	13	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured marine bacterium; D_3__uncultured marine bacterium; D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
f8c470a5024cf0e5b2aa7244e2985b18	0	0	17	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I
fa2a0bdeb148fb83dd2b7d6c8d7cb96b	0	0	0	17	0	0	D_0__Bacteria; D_1__PAUC34f
5eb24d0a61730c46503ffd5f2eca440b	0	0	34	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; D_6__uncultured archaeon
d16302bbd739ffc628c49803b25c8f6e	10	0	0	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Mycobacteriaceae; D_5__Mycobacterium
f318395b21141b8d2af811f9fd5d0184	0	0	0	42	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade
9d22df39d1ea85ad360317dd446ab696	0	0	0	54	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group III; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
fe1ae64711906e86982881371f65829b	3	6	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__uncultured
c41f665e39e3ebc476a939131c9a8445	0	0	0	48	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured; D_6__uncultured Rhodobacteraceae bacterium
51c2a7b6bf2d9cc9f88fe749dcff7543	0	0	0	29	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured
528ddef454f746e7f591c903bbce65ef	0	0	0	0	13	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__NS4 marine group; Ambiguous_taxa
27edcf20818a2e22b02dda0168e8a82b	0	65	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__uncultured
a1a3a8b0ac9b46884f2c1025e4b9b7c7	0	0	0	0	10	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__AEGEAN-169 marine group; D_5__unidentified marine bacterioplankton; D_6__unidentified marine bacterioplankton
2e30145a698eb25a0c0dfa9705c0ab32	0	0	0	0	15	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
758f27676a0834cb67e24816bc20571f	0	0	0	15	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
b5d6843765969c231890371baecb938e	0	0	0	64	0	0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313; Ambiguous_taxa
0e26d35a67af25a2b4ce071c774db4a2	0	0	0	16	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade)
aeff53cff23f3076ad6c9071930202dd	0	0	0	0	20	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ia
a4559fd5b7228ddbf24516b70f911b4f	0	0	0	13	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingomonas
5a78493b237ff663a5033edac55506a3	0	0	0	8	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ib; Ambiguous_taxa
41378c0d1422c99fe376b37f5e1eb290	8	0	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; Ambiguous_taxa; Ambiguous_taxa
49d2d2576b887085591f3c4f9ac98279	6	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism
58624df32c1c7e4e889a1c4f316241a9	0	0	0	19	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade; D_6__uncultured marine microorganism
dc554c8afd843778b15fa4ffc4b41325	0	0	0	62	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Microtrichaceae; D_5__Sva0996 marine group
3fcd1379c87bc6cb5bd3cdbbe10a298d	0	0	0	0	43	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade)
f8cf44d49ec7e6a275cd9ace366294a9	0	9	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Aquibacter
57afb93819f58a6676435c9232fc79b3	47	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade
352d9607a6e5f58072d7ec9c0c019585	0	0	21	0	0	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
f827eafb9a3a541a3e4af28a814cd8c9	0	16	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae; D_5__Mesorhizobium; Ambiguous_taxa
f9ec92fdf2742fd08534797ffa686070	0	7	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__Urania-1B-19 marine sediment group; D_6__uncultured bacterium
b247cf79c878d83c6ad685845b1154e3	0	0	0	109	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__Marinoscillum
7ce3c32a755a6b4757714accc21540a3	0	44	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Rhodopirellula; D_6__uncultured deep-sea bacterium
335320754dc1b90d6dbb6c195dc3ddab	13	0	64	0	0	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
d9eb8aa850daae1b647565e895989a42	4	0	12	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; D_4__uncultured gamma proteobacterium; D_5__uncultured gamma proteobacterium; D_6__uncultured gamma proteobacterium
39bf64c33eb7e375663d0672c1f6e68c	17	12	0	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Pseudonocardiales; D_4__Pseudonocardiaceae; D_5__Pseudonocardia
01677752b1ecceb552fd3cb185a26bdb	12	0	0	0	0	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6
2785fb0b491e01264e5358053d12618e	0	0	0	0	12	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured; Ambiguous_taxa
cb0c09bda0c3d4bc3eb48eefe5f74016	0	0	0	0	19	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade III; Ambiguous_taxa; Ambiguous_taxa
9322e2a316dc758f6141b297c4f2aab1	0	0	0	29	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
a79b968d84a6f591a69ab430ed3e94f9	6	0	0	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
c3e3af816b90df02a0cc14d91a7fee61	0	0	84	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; D_6__uncultured marine archaeon
34178fed607a631f7a37c6b2b70ca571	0	0	0	134	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
b67d3740e237b1f37c165d5b637891f4	0	0	0	51	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Coxiellales; D_4__Coxiellaceae; D_5__Coxiella; Ambiguous_taxa
e7ad7f96d34049b1129a5374d4e4c2ee	0	0	0	13	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ib; Ambiguous_taxa
39b5438dd50050fe6484da6719bb7468	8	0	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS9 marine group; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
f1af1ed6f47150b23120090ffe83688f	0	0	97	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
dbf93a0585dca46f3971117da832b16c	0	0	0	102	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
ec3c898f3086b2598aff19f11d99b2c6	0	13	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__Sphingobacteriaceae; D_5__Pedobacter
d1e777adb88b999d56cbca6f5ea4c518	0	7	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS9 marine group; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
bf267dfa46ff81c1a47b2967d6d95702	25	0	0	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade)
04e567d64a9538007ab50b6211c2f115	0	5	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Rhodopirellula; D_6__uncultured bacterium
638b5e6d612ba5a4c7f3ddc316cda5b6	0	0	61	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
259dba8d349b89fdecefcd439b023c96	0	0	0	3	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__Oligoflexaceae; D_5__uncultured; D_6__uncultured bacterium
ae44bece0581de1270163bb5ffc17463	5	0	25	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__TK10; D_3__marine metagenome; D_4__marine metagenome; D_5__marine metagenome; D_6__marine metagenome
2c40e9498897c85eda8fde851826e7e7	4	0	9	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Pseudohongiellaceae; D_5__Pseudohongiella
6e5deab2d25a3e7b7e8850bd63f48624	0	7	0	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__TK10; D_3__marine metagenome; D_4__marine metagenome; D_5__marine metagenome; D_6__marine metagenome
ac170563921a47e3e05f8d97a5908e73	0	0	49	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
fd86790c852514ebcceca9ef66a7bf9a	14	0	0	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
5a9d00cee98596c1c9abaed5b0df2600	0	0	15	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae; D_5__Afipia
ac9f56eb5dbfc3dc6b168fc73fc6c34c	0	0	0	121	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
465953a6030e0bfb6de6372f9c9ff09a	0	0	0	41	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade
bf039cc2a711b3fa3f36db948e101449	0	7	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j
48733f96a63df7c5597260525df971b1	0	0	72	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
a9468ca84aef0ef635be6d103dfdcebc	0	0	15	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; Ambiguous_taxa; Ambiguous_taxa
9ded8c371c310dacc99f1babd6651fc3	0	0	28	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; Ambiguous_taxa
40468b5c5be21815dad91b11261d8687	0	0	0	32	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Thiotrichales; D_4__Thiotrichaceae; D_5__uncultured; D_6__uncultured marine bacterium
9d7ceff652482159ad611aced319803f	0	0	0	12	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium
74832011071f6275a275e3324595b716	34	0	0	0	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II
54bbf2f2e3e59adce996cec3482d68e8	3	0	31	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade
83f82bf039380fb758e187e53b216c52	0	0	11	0	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
ec4ae6fb42be2771f4efbde8c024a282	0	0	0	42	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade
c07c3dbc8e15fe3ee2eb1a274f896601	6	0	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Weeksellaceae; D_5__Cloacibacterium; Ambiguous_taxa
7a1744364c77357118f18f188410a6a0	10	0	0	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
0a95a791a90c04a038f3d3e71ed2064b	0	0	0	14	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
393771342e9f75ab65e2d1ace3de5d2b	6	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20; Ambiguous_taxa; Ambiguous_taxa
5ae1bd321e5773ab4b8dc9b3759411cd	0	0	0	112	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Cryomorphaceae; D_5__uncultured; D_6__uncultured Owenweeksia sp.
34765bff257ad8fdd4e7893ba7e5c0b0	0	0	0	1	0	0	Kingdom.Eukaryota; Supergroup.Archaeplastida; Phylum.Streptophyta; Class.Embryophyceae; Subclass.rosids; Order.Malpighiales; Suborder.Malpighiales_X
fb5cd222e1ba16644eb5d04657db7cee	0	0	54	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; D_6__uncultured archaeon
7e3c204e94d900ebcd177ddedcffaa7d	0	37	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae
6b90c6b09ae83813f66a7e32fdf8ec88	0	0	0	108	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II
e3f5334ecc51c6096dc6dd8211c1210b	0	0	0	107	0	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Arctic97B-4 marine group; D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
f898c7a8c566d0beb46d5448dde2387c	18	0	17	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae; D_5__Bradyrhizobium
9110c4bc0570a8f5bf9658b76a52b848	12	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Caulobacteraceae; D_5__Caulobacter
69244e91435d46ed99325f3efc46f652	0	0	0	0	27	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Litoricolaceae; D_5__Litoricola
2b426003f80a504011fefd302d6311d4	0	0	42	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); D_4__uncultured SAR324 cluster bacterium; D_5__uncultured SAR324 cluster bacterium; D_6__uncultured SAR324 cluster bacterium
075c32e386967d7aa9b1b4a27c9b4854	0	0	0	87	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade)
da693d0540e220c79a42f8e1ceda5f3d	0	0	0	98	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__Marinoscillum; D_6__uncultured marine bacterium
50f30edf5c218accf5570f34b213ef8c	10	0	0	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__marine metagenome
99aa8ea7e4b238f3f04572e1d31c295c	0	0	0	15	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS7 marine group
3ce75cd3fc45da312be462504f90da53	0	0	0	96	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
a941f89c855deef3ab38875b9972198f	0	0	0	37	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS7 marine group; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
3a15db1c9e3ab24a60e364854be4c8c8	0	0	22	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); D_4__uncultured SAR324 cluster bacterium; D_5__uncultured SAR324 cluster bacterium; D_6__uncultured SAR324 cluster bacterium
7783b2a7d7f86bbe4da5e31b570b6f5d	0	14	11	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Spirosomaceae; D_5__Spirosoma; D_6__Spirosoma sp. 209
ce7e62bc2367ee23d05f0eb033ad355e	0	13	0	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
